Case ID,Activity ID,Activity Date,Originating Department,Owner Department,Controlling Department,Cargo Property Damage,Facility Property Damage,Other Property Damage,Vessel Property Damage,Total Property Damage,Total Persons at Risk,Total Persons Dead,Total Persons Missing,Total Persons Injured,Vessels Actual Total Loss,Vessels Constructive Total Loss,Vessels Damaged,Vessels Undamaged,Level of Investigation,IMO Designation,US Designation,Serious Marine Incident Designation,Latitude,Longitude,Activity Title,Case Title,Incident Involved
490045,3676980,2/5/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,1,0,0,1,0,0,0,3,Informal,Routine,Routine,Serious Marine Incident,38.525070000000000,-81.918200000000000,32HUN10/UTV LAWSON HAMILTON/INJURY,"MS Loss of Life/Injury/LAWSON W. HAMILTON, JR./ 38 31.6644 N 081 54.5916 W Mile marker 31.1 Kanawha river./051744ZFEB10",Personnel Casualty - Injury
490341,3678783,2/6/2010,MSD CINCINNATI (007762),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.898390000000000,-84.847610000000000,M/V MARATHON LOSS OF STEERING,MS Equipment Failure/MARATHON/ 38 46.7508 N 084 55.2546 W Mile marker 529 OHR/061200ZFEB10,Material Failure/Malfunction
491239,3683733,2/6/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,"$1,000.00",$0.00,"$1,000.00",0,0,0,0,0,0,0,6,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.920070000000000,-87.360680000000000,M/V Gerald Boggs - Grounding,MS Grounding/CAPT. GERALD BOGGS/ 37 55.2042 N 087 21.6408 W Mile Marker 775 OHR/061315ZFEB10,Grounding
492264,3689859,2/6/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,1,0,0,1,0,0,0,1,Informal,Routine,Routine,Serious Marine Incident,38.449640000000000,-85.570660000000000,MV PAULA RUBLE - INJURY,MS Loss of Life/Injury/PAULA RUBLE/CROUNSE CORPORATION/ 38 26.9784 N 085 34.2396 W Ohio River MM 586/062100LFEB10,Personnel Casualty - Exposure
494165,3700641,2/7/2010,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,1,0,0,1,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,36.982190000000000,-89.132305000000000,MARTHA INGRAM / Injury,MS Loss of Life/Injury/MARTHA INGRAM/ 00 00.0 S 000 00.0 W MM 936 Lower Mississippi River/071835ZFEB10,Personnel Casualty - Injury
490046,3676982,2/8/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,39.341810000000000,-81.355390000000000,33HUN10/UTV M K MCNALLY/EQUIP FAILURE,MS Equipment Failure/M K MCNALLY/ 39 20.5086 N 081 21.3234 W MM 164 OHR/081335ZFEB10,Material Failure/Malfunction
490004,3676833,2/8/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$63,500.00","$63,500.00",0,0,0,0,0,0,3,1,Informal,Serious Incident,Routine,Not a Serious Marine Incident,38.266111000000000,-85.758610000000000,TITLETOWN - Allision,MS Breakaway/TITLETOWN/SHARON M./ MILE 604 OHIO RIVER/080558ZFEB10,Allision
490138,3955787,2/9/2010,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$5,000.00","$5,000.00",0,0,0,0,0,0,1,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,40.390496000000000,-79.859334000000000,MS Grounding ING 132,MS Grounding/SAM M FLEMING/ 40 23.6082 N 079 52.0092 W MM 10.7 MON/091630ZFEB10,Grounding
559226,4088577,2/10/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.059920000000000,-89.177026666700000,Personnel Action/ Drug Use,"MS Alleged Violation of Law/Regulation/MARTHA MAC/OHIO RIVER/American Commercial Lines/QUEST DIAGNOSTICS/ 37 03.59524 N 089 10.62163 W Cairo Fleet; Ohio River, Mile Marker 975
Waterway Name:  OHIO RIVER/101206LFEB10",UNSPECIFIED
561976,4104070,2/11/2010,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$2,406.00","$2,406.00",0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,36.909550000000000,-87.997150000000000,CUMBERLAND HUNTER / Equipment Failure,MS Equipment Failure/CUMBERLAND HUNTER/ Rockcastle 36 54.573 N 087 59.829 W Mile 55 Cumberland River./112115ZFEB10,Loss/Reduction of Vessel Propulsion/Steering
491597,3685907,2/11/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,"$25,001.00",$0.00,$0.00,"$25,001.00",0,0,0,0,0,0,0,2,Informal,Routine,Routine,Not a Serious Marine Incident,37.965833333300000,-87.539166666700000,DUDE - Allision,MS Allision/MPC 644/THE DUDE/TRANSMONTAIGNE EVANSVILLE/ 37 57.95 N 087 32.35 W OHR mile 794./120001LFEB10,Allision
490447,3679376,2/12/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Informal,Routine,Routine,Not a Serious Marine Incident,38.648586000000000,-82.859086000000000,35UCN10/ UTV GARYVILLE/ EQUIP FAILURE,MS Equipment Failure/M/V GARYVILLE/POCAHONTAS/ 00 00.0 S 000 00.0 W MILE 345 OHIO RIVER/120330ZFEB10,Material Failure/Malfunction
490805,3681198,2/13/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.432650000000000,-81.586290000000000,UCN 10-011/ MARATHON REFINERY/ SUSPICIOUS ACTIVITY,Security Suspicious Activity Report/ INDUSTRIAL AREA 00 00.0 S 000 00.0 W ACROSS THE BIG SANDY RIVER FROM THE REPORTING PARTIES ADDRESS LOCATION/131545ZFEB10,Material Failure/Malfunction
490691,3680422,2/14/2010,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$50.00,$50.00,0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,35.410440000000000,-85.012010000000000,M/V  BEARCAT- Equipment Failure/Maneuverability,MS Equipment Failure/BEARCAT/ 35 06.3522 N 085 13.7556 W Mile marker 471 TNR up side Chickamauga Dam/141236ZFEB10,Material Failure/Malfunction
492161,3689156,2/15/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$5,000.00","$5,000.00",0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,37.939640000000000,-87.585780000000000,TITLETOWN - Equipment Failure,"MS Equipment Failure/TITLETOWN/ Evansville, 37 56.3784 N 087 35.1468 W Mile 790.2 Ohio River/150800ZFEB10",Material Failure/Malfunction
492167,3689216,2/15/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,37.670510000000000,-88.151210000000000,CLAUDE R - Loss of Propulsion,MS Equipment Failure/CLAUDE R/ 37 40.2306 N 088 09.0726 W mile marker 860.0 Ohio River right descending bank/160230ZFEB10,Material Failure/Malfunction
490737,3680980,2/16/2010,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,1,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.145833333300000,-88.735833333300000,Man Overboard Harrahs Casino/Death,SAR Person in Water (PIW)/HARRAH'S NORTHSTAR CASINO FACILITY/ 37 08.75 N 088 44.15 W Ohio River mile 943.8/162007ZFEB10,Personnel Casualty - Death
490668,3782677,2/16/2010,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$250.00,"$3,000.00","$3,250.00",0,0,0,0,0,0,1,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.667124000000000,-87.902186000000000,CUMBERLAND HUNTER/Grounding,MS Grounding/CUMBERLAND HUNTER/LYDIA E. CAMPBELL/ MILE 50 CUMBERLAND RIVER/160854ZFEB10,Grounding
490751,3680904,2/17/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.918369000000000,-81.910010000000000,UTV BILL STILE/ GROUNDING/ 36UCN10,MS Grounding/BILL STILE/ MILE 244 OHIO RIVER/170218ZFEB10,Grounding
490767,3680943,2/17/2010,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,1,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,40.649837000000000,-80.383567000000000,Injury of crewmember (02/17/2010 10:08:00 AM),MS Loss of Life/Injury/D A GRIMM/ 00 00.0 S 000 00.0 W MILE 39 Ohio River/171008ZFEB10,Personnel Casualty - Injury
491960,3687910,2/17/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.284265000000000,-85.794749000000000,M/V MARK S - Loss of Steering,MS Equipment Failure/Mark S/ OHR MM 609/171630LFEB10,Material Failure/Malfunction
491604,3685948,2/20/2010,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,40.390495000000000,-79.859333333300000,MS Equipment Failure/MV GEORGETOWN/Mon River,MS Equipment Failure/GEORGETOWN/ Braddock 40 23.4348 N 079 51.6216 W Mile 11.3 Monongahela River/201635ZFEB10,Material Failure/Malfunction
491145,3685617,2/20/2010,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.982190000000000,-89.132305000000000,M/V DARIN ADRIAN/POL,MEP Pollution - Oil/DARIN ADRIAN/ 36 58.2294 N 089 06.2016 W 952 LMR/201130ZFEB10,Discharge/Release - Pollution
491081,3684035,2/20/2010,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$64,000.00","$64,000.00",0,0,0,0,1,0,0,0,Informal,Routine,Routine,Not a Serious Marine Incident,40.505208333300000,-80.092965000000000,Becky Thatcher / Sinking / OHR 08 LDB,MEP Sinking/Becky Thatcher/ MILE 8 OHIO RIVER/201241ZFEB10,Flooding - Progressive
492581,3691634,2/20/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$800.00,$800.00,0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,37.899367000000000,-86.702754000000000,M/V J. B. KLEINPETER-Equipment Failure,MS Equipment Failure/J B KLEINPETER/ Tell City 37 56.945 N 086 46.788 W Mile 727.3 Ohio River/200610LFEB10,Material Failure/Malfunction
491232,3684112,2/22/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.871890000000000,-82.139020000000000,ALLTIER BROTHERS INC/OIL SPILL/UCN 013-10,MEP Pollution - Oil/ 2676 STATE RT 7 N Gallipolis 38 52.3134 N 082 08.3412 W UNKNOWN SHEEN INCIDENT/220730ZFEB10,Discharge/Release - Pollution
491284,3684480,2/22/2010,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),"$150,000.00",$0.00,$0.00,"$10,000.00","$160,000.00",0,0,0,0,0,0,4,16,Informal,Routine,Routine,Serious Marine Incident,36.993500000000000,-89.146920000000000,Cairo Bridge Allision ALICE I HOOKER,MS Allision/ALICE I. HOOKER/ Cairo 36 59.61 N 089 08.8152 W MM 980 OHR Cairo Bridge /221922ZFEB10,Allision
491345,3684411,2/22/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.936250000000000,-86.923610000000000,EDNA O'BRYAN HICKS - Pollution,MEP Pollution - Oil/ PO BOX 33 00 00.0 S 000 00.0 W EVANSVILLE MARINE SERVICES/220945ZFEB10,Discharge/Release - Pollution
491350,3684432,2/22/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.429166666700000,-82.600276666700000,MPC Repair Terminal / Mystery Sheen/UCN10-012,MEP Pollution - Oil/ 100 12TH ST. 00 00.0 S 000 00.0 W MARATHON OIL COMPANY/221145ZFEB10,UNSPECIFIED
491507,3685441,2/24/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.419133333300000,-82.595270000000000,LOCKWOOD/ DRUGS/ 38HUN10,"MS Alleged Violation of Law/Regulation/ 100 12th Street  Catlettsburg  Marathon Oil Company
/241750ZFEB10",UNSPECIFIED
491590,3685840,2/25/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$3,000.00","$3,000.00",0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.725510000000000,-83.026540000000000,UTV VALVOLINE/ EQUIP FAIL/ 37HUN10,MS Equipment Failure/VALVOLINE/ 38 43.5306 N 083 01.5924 W MM 357.1 OHR/251040ZFEB10,Material Failure/Malfunction
491631,3686160,2/25/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$4,000.00","$4,000.00",0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,38.115130000000000,-86.389190000000000,BUCKEYE STATE - Steering Failure,MS Equipment Failure/BUCKEYE STATE/ 38 06.9078 N 086 23.3514 W 676.3 OHR/250630ZFEB10,Material Failure/Malfunction
491702,3686591,2/26/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,38.301510000000000,-85.669460000000000,J B KLEINPETER - Fouling,MS Equipment Failure/J B KLEINPETER/ Utica 38 18.0906 N 085 40.1676 W MM 598.4 OHR 6 Mile Island/261450ZFEB10,Fouling
491739,3689712,2/26/2010,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.180277000000000,-86.832222000000000,Allision - M/V J.W. HUNTER/Bordeaux RR Bridge,MS Allision/J. W. HUNTER/ Nashville 36 10.815 N 086 49.9542 W 185 CMB river/262035ZFEB10,Allision
490886,3686444,2/26/2010,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,40.289352833300000,-79.877311166700000,Benzene release US Steel/10 lbs,MEP Pollution - Oil/ 400 STATE ST. 40 17.8026 N 079 52.0566 W MM 21 MON/172100ZFEB10,UNSPECIFIED
492064,3689750,3/2/2010,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,3,Data Collection,Routine,Routine,Not a Serious Marine Incident,40.148634000000000,-80.703679000000000,MS Grounding / M/V SAM M FLEMING,MS Grounding/SAM M FLEMING/ 40 07.5432 N 080 42.4632 W mile 86 of the Ohio River left descending bank/021530ZMAR10,Grounding
492943,3693872,3/2/2010,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,40.551098000000000,-80.207183000000000,MEP Pollution - Oil,Pollution Norfolk Southern mile marker 22 RDB Ohio River Discharge of Oil 03/02/10 14:29,Discharge/Release - Pollution
492229,3690561,3/4/2010,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),"$4,800.00",$0.00,$0.00,"$2,500.00","$7,300.00",0,0,0,0,0,0,1,1,Informal,Routine,Routine,Not a Serious Marine Incident,40.148422000000000,-79.901686000000000,MS Grounding (03/04/2010 8:15:00 AM),MS Grounding/CARRIE MAYS/ Monessen 40 09.6156 N 079 54.1962 W Mile 40.5 Monongahela River/040815ZMAR10,Flooding - Progressive
492410,3697354,3/5/2010,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,"$60,000.00",$0.00,"$12,500.00","$72,500.00",0,0,0,0,0,0,1,4,Informal,Routine,Routine,Not a Serious Marine Incident,36.982190000000000,-89.132305000000000,MPC 648 & MAP 617 / Breakaway,MS Breakaway/SHARIN K./TONY LIPPMAN/ MILE 952 LOWER MISSISSIPPI RIVER/060300ZMAR10,Material Failure/Malfunction
493347,3695974,3/6/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,1,0,0,0,2,Informal,Routine,Routine,Serious Marine Incident,38.276170000000000,-85.825960000000000,MV Helen Lay - Injury,"MS Loss of Life/Injury/HELEN LAY/ 38 16.28 N 085 49.39 W mcbride fleet, mi 609 OHR/051950ZMAR10",Personnel Casualty - Injury
493085,3694611,3/8/2010,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.994650000000000,-88.253770000000000,MSUP/NRC#933309/KINDERMORGAN/HYDRAULICOIL/1GALLON,MSUP/NRC#933309/KINDERMORGAN/HYDRAULICOIL/1GALLON,Discharge/Release - Pollution
492677,3702509,3/9/2010,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$500.00,$500.00,0,0,0,0,0,0,1,6,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.991010000000000,-89.273450000000000,KEITH DARLING / Grounding,MS Grounding/KEITH DARLING/CONNELL SMITH/ 36 59.4606 N 089 16.407 W Mile 23 Upper Mississippi River/090750ZMAR10,Grounding
494509,3702608,3/9/2010,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$12,500.00","$12,500.00",0,0,0,0,0,0,1,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.873650000000000,-89.779320000000000,ROBERT D BYRD / Grounding / Equipment Failure,MS Grounding/ROBERT D BYRD/ Upper Mississippi River mile marker 23./251520ZMAR10,Grounding
494176,3700719,3/10/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$350.00,$0.00,$350.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,37.670600000000000,-88.152360000000000,M/V CUMBERLAND HUNTER - Loss of Propulsion,MS Equipment Failure/CUMBERLAND HUNTER/ 37 40.236 N 088 09.1416 W 860 OHR D/B/101739ZMAR10,Material Failure/Malfunction
496266,3712835,3/11/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,2,1,Informal,Routine,Routine,Not a Serious Marine Incident,39.116997000000000,-81.741357000000000,47HUN10/SINKING/BARGE AEP 9018,"MEP Sinking/AEP 9018/OHIO RIVER/ Mile 211 Ohio River
Waterway Name:  OHIO RIVER/121500LMAR10",Allision
493003,3694491,3/11/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),"$9,000.00",$0.00,$0.00,"$25,000.00","$34,000.00",0,0,0,0,0,0,1,1,Informal,Routine,Routine,Not a Serious Marine Incident,39.061410000000000,-81.811120000000000,39HUN10/SINKING/BARGE AEP 9023,MEP Sinking/J A WARD/ 39 03.6846 N 081 48.6672 W 211 OHR L/D/B/111930ZMAR10,Grounding
493071,3694502,3/11/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,1,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.433610000000000,-82.419980000000000,UTV R. H. BEYMER/ OIL SPILL/UCN 10-017,MEP Pollution - Oil/ 5852 COUNTY ROAD 1 00 00.0 S 000 00.0 W NONE/111530ZMAR10,Discharge/Release - Pollution
493186,3700414,3/13/2010,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.982190000000000,-89.132305000000000,AMERICAN HERITAGE / POL,MEP Pollution - Oil/ 36 58.9644 N 089 07.4064 W MILE: 953.8 LOWER MISSISSIPPI RIVER/131100ZMAR10,Material Failure/Malfunction
493254,3696894,3/14/2010,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.203666666700000,-89.458333333300000,M/V MR LEWIS / Allision,MS Allision/MR LEWIS/ 37 12.22 N 089 27.5 W mile 43.7 Upper Mississippi River /141810ZMAR10,Allision
493274,4240676,3/14/2010,MSD CINCINNATI (007762),COMMANDANT (G-MOA) (002735),D8 PREVENTION DIV (DP) (008174),$0.00,$0.00,$0.00,"$100,000.00","$100,000.00",3,1,0,2,0,1,0,2,Informal,Routine,Routine,Serious Marine Incident,39.094810000000000,-84.660460000000000,M/V CEREDO - Capsized & Sinking with Loss of Life,SAR Person in Water (Ice)/CLAUDE R/VIVIAN/M/V Credo/ 39 05.6886 N 084 39.6276 W MM 480.7 OHR/142030ZMAR10,Capsize
493259,3696246,3/14/2010,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.176400000000000,-86.780430000000000,Allision - M/V CHARLIE EVERHART & CSX R/R Bridge,MS Allision/CHARLIE EVERHART/ 36 10.584 N 086 46.8258 W MM 190.4 CMB/141901ZMAR10,Allision
495329,3707107,3/15/2010,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.202500000000000,-85.877499000000000,CRIMSON GLORY - Equipment Failure,MS Equipment Failure/CRIMSON GLORY/ 00 00.0 S 000 00.0 W 614 OHR R/D/B/151130ZMAR10,Material Failure/Malfunction
496774,3716418,3/16/2010,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.576943333300000,-89.521386666700000,M/V Helen Tully / POL,MEP Pollution - Oil/ UPPER MISSISSIPPI RIVER RIVER MILE 75.7 OR 75.6 00 00.0 S 000 00.0 W/161000ZMAR10,Discharge/Release - Pollution
493586,3697368,3/16/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,39.116997000000000,-81.741357000000000,UTV PAUL G BLAZER/EQUIP FAIL/ 40 HUN 10,MS Equipment Failure/PAUL G. BLAZER/ 00 00.0 S 000 00.0 W mile marker 322 OHR/162304ZMAR10,Material Failure/Malfunction
493608,3697617,3/16/2010,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,39.633166666700000,-82.666833333300000,46HUN10/UTV SANDY DRAKE/LOSS OF STEERING,"MS Equipment Failure/SANDY DRAKE/ Hockingport, OH 39 37.99 N 082 40.01 W mile 205.6 Ohio River RDB/170401ZMAR10",Allision
